"work_year","experience_level","employment_type","company_location","company_size","job_category","salary_eur_harmonized"
2024,"SE","FT","US","M","Data Analyst","88825.00"
2024,"EN","FT","US","M","Data Analyst","128622.40"
2024,"EN","FT","US","M","Data Analyst","75660.85"
2024,"MI","FT","US","M","Data Analyst","95000.00"
2024,"MI","FT","US","M","Data Analyst","61750.00"
2024,"SE","FT","US","M","Data Analyst","179550.00"
2024,"SE","FT","US","M","Data Analyst","152617.50"
2024,"MI","FT","US","M","Data Analyst","155800.00"
2024,"MI","FT","US","M","Data Analyst","95950.00"
2024,"EN","FT","US","M","Data Analyst","133000.00"
2024,"EN","FT","US","M","Data Analyst","108300.00"
2024,"EN","FT","US","M","Data Analyst","68400.00"
2024,"EN","FT","US","M","Data Analyst","58900.00"
2024,"MI","FT","US","M","Data Analyst","193116.00"
2024,"MI","FT","US","M","Data Analyst","157767.45"
2024,"EN","FT","US","M","Data Analyst","92340.00"
2024,"EN","FT","US","M","Data Analyst","58482.00"
2024,"SE","FT","US","M","Data Analyst","154850.00"
2024,"SE","FT","US","M","Data Analyst","73150.00"
2024,"SE","FT","US","M","Data Analyst","154850.00"
2024,"SE","FT","US","M","Data Analyst","73150.00"
2024,"MI","FT","US","M","Data Analyst","107350.00"
2024,"MI","FT","US","M","Data Analyst","50350.00"
2024,"EN","FT","US","M","Data Analyst","138503.35"
2024,"EN","FT","US","M","Data Analyst","120437.20"
2024,"EN","FT","GB","M","Data Analyst","56641.85"
2024,"EN","FT","GB","M","Data Analyst","42161.95"
2024,"SE","FT","US","M","Data Analyst","123500.00"
2024,"SE","FT","US","M","Data Analyst","92625.00"
2024,"SE","FT","US","M","Data Analyst","123500.00"
2024,"SE","FT","US","M","Data Analyst","92625.00"
2024,"SE","FT","US","M","Data Analyst","123500.00"
2024,"SE","FT","US","M","Data Analyst","92625.00"
2024,"SE","FT","US","M","Data Analyst","142500.00"
2024,"SE","FT","US","M","Data Analyst","118750.00"
2024,"EN","FT","US","M","Data Analyst","91437.50"
2024,"EN","FT","US","M","Data Analyst","73150.00"
2024,"EN","FT","US","M","Data Analyst","91437.50"
2024,"EN","FT","US","M","Data Analyst","73150.00"
2024,"EN","FT","US","M","Data Analyst","27360.00"
2024,"EN","FT","US","M","Data Analyst","20520.00"
2024,"SE","CT","US","M","Data Analyst","123500.00"
2024,"SE","CT","US","M","Data Analyst","95000.00"
2024,"SE","FT","BR","M","Data Analyst","104500.00"
2024,"SE","FT","BR","M","Data Analyst","76000.00"
2024,"EN","FT","PL","L","Data Analyst","19665.00"
2024,"EN","FT","US","M","Data Analyst","105830.00"
2024,"EN","FT","US","M","Data Analyst","59660.00"
2024,"EN","FT","US","M","Data Analyst","170050.00"
2024,"EN","FT","US","M","Data Analyst","106400.00"
2024,"EN","FT","US","M","Data Analyst","70300.00"
2024,"EN","FT","US","M","Data Analyst","63650.00"
2024,"EN","FT","US","M","Data Analyst","85500.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"MI","FT","US","M","Data Analyst","95000.00"
2024,"MI","FT","US","M","Data Analyst","80750.00"
2024,"SE","FT","US","M","Data Analyst","128250.00"
2024,"SE","FT","US","M","Data Analyst","118750.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","57000.00"
2024,"SE","FT","US","M","Data Analyst","171000.00"
2024,"SE","FT","US","M","Data Analyst","133000.00"
2024,"EN","FT","US","M","Data Analyst","54910.00"
2024,"EN","FT","US","M","Data Analyst","54910.00"
2024,"MI","FT","US","M","Data Analyst","135185.00"
2024,"MI","FT","US","M","Data Analyst","90155.00"
2024,"MI","FT","US","M","Data Analyst","178980.00"
2024,"MI","FT","US","M","Data Analyst","119320.00"
2024,"SE","FT","US","M","Data Analyst","163400.00"
2024,"SE","FT","US","M","Data Analyst","71820.00"
2024,"EN","FT","US","M","Data Analyst","163400.00"
2024,"EN","FT","US","M","Data Analyst","71820.00"
2024,"EN","FT","US","M","Data Analyst","98800.00"
2024,"EN","FT","US","M","Data Analyst","65550.00"
2024,"EN","FT","US","M","Data Analyst","138700.00"
2024,"EN","FT","US","M","Data Analyst","98800.00"
2024,"EN","FT","US","M","Data Analyst","79135.00"
2024,"EN","FT","US","M","Data Analyst","45125.00"
2024,"EN","FT","US","M","Data Analyst","161500.00"
2024,"EN","FT","US","M","Data Analyst","114000.00"
2024,"EN","FT","US","M","Data Analyst","223639.50"
2024,"EN","FT","US","M","Data Analyst","103360.00"
2024,"EN","FT","US","M","Data Analyst","114011.40"
2024,"EN","FT","US","M","Data Analyst","73507.20"
2024,"EN","FT","US","M","Data Analyst","171000.00"
2024,"EN","FT","US","M","Data Analyst","128250.00"
2024,"EN","FT","US","M","Data Analyst","115900.00"
2024,"EN","FT","US","M","Data Analyst","89300.00"
2024,"EN","FT","US","M","Data Analyst","80465.00"
2024,"EN","FT","US","M","Data Analyst","56525.00"
2024,"EN","FT","US","M","Data Analyst","90677.50"
2024,"EN","FT","US","M","Data Analyst","59280.00"
2024,"EN","FT","US","M","Data Analyst","76076.00"
2024,"EN","FT","US","M","Data Analyst","43700.00"
2024,"SE","FT","US","M","Data Analyst","147250.00"
2024,"SE","FT","US","M","Data Analyst","76000.00"
2024,"MI","FT","US","M","Data Analyst","91960.00"
2024,"MI","FT","US","M","Data Analyst","57570.00"
2024,"MI","FT","US","M","Data Analyst","80180.00"
2024,"MI","FT","US","M","Data Analyst","80180.00"
2024,"EN","FT","US","M","Data Analyst","99750.00"
2024,"EN","FT","US","M","Data Analyst","66500.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","61750.00"
2024,"EN","FT","US","M","Data Analyst","85500.00"
2024,"EN","FT","US","M","Data Analyst","66500.00"
2024,"MI","FT","US","M","Data Analyst","167200.00"
2024,"MI","FT","US","M","Data Analyst","117800.00"
2024,"EN","FT","US","M","Data Analyst","95000.00"
2024,"EN","FT","US","M","Data Analyst","46835.00"
2024,"SE","FT","US","M","Data Analyst","170829.00"
2024,"SE","FT","US","M","Data Analyst","136667.00"
2024,"SE","FT","US","M","Data Analyst","170829.00"
2024,"SE","FT","US","M","Data Analyst","136667.00"
2024,"SE","FT","US","M","Data Analyst","170829.00"
2024,"SE","FT","US","M","Data Analyst","136667.00"
2024,"EN","FT","CA","M","Data Analyst","107160.00"
2024,"EN","FT","CA","M","Data Analyst","71440.00"
2024,"SE","FT","US","M","Data Analyst","114000.00"
2024,"SE","FT","US","M","Data Analyst","104500.00"
2024,"EN","FT","US","M","Data Analyst","58900.00"
2024,"EN","FT","US","M","Data Analyst","52250.00"
2024,"SE","FT","US","M","Data Analyst","161500.00"
2024,"SE","FT","US","M","Data Analyst","123500.00"
2024,"EN","FT","AU","M","Data Analyst","111494.85"
2024,"EN","FT","AU","M","Data Analyst","100723.75"
2024,"SE","PT","GB","M","Data Analyst","46312.50"
2024,"SE","PT","GB","M","Data Analyst","41562.50"
2024,"MI","FT","US","M","Data Analyst","120175.00"
2024,"MI","FT","US","M","Data Analyst","71867.50"
2024,"EN","FT","US","M","Data Analyst","121267.50"
2024,"EN","FT","US","M","Data Analyst","89632.50"
2024,"EN","FT","US","M","Data Analyst","139712.70"
2024,"EN","FT","US","M","Data Analyst","127012.15"
2024,"EN","FT","US","M","Data Analyst","116850.00"
2024,"EN","FT","US","M","Data Analyst","51300.00"
2024,"EN","FT","US","M","Data Analyst","79135.00"
2024,"EN","FT","US","M","Data Analyst","45125.00"
2024,"EN","FT","US","M","Data Analyst","65075.00"
2024,"EN","FT","US","M","Data Analyst","37240.00"
2024,"SE","FT","US","M","Data Analyst","104310.00"
2024,"SE","FT","US","M","Data Analyst","61750.00"
2024,"SE","FT","US","M","Data Analyst","121600.00"
2024,"SE","FT","US","M","Data Analyst","60800.00"
2024,"MI","FT","US","M","Data Analyst","141943.30"
2024,"MI","FT","US","M","Data Analyst","88714.80"
2024,"SE","FT","US","M","Data Analyst","175750.00"
2024,"SE","FT","US","M","Data Analyst","109250.00"
2024,"SE","FT","US","M","Data Analyst","163400.00"
2024,"SE","FT","US","M","Data Analyst","71820.00"
2024,"EN","FT","GB","M","Data Analyst","55781.15"
2024,"EN","FT","GB","M","Data Analyst","46723.85"
2024,"EN","FT","US","M","Data Analyst","58900.00"
2024,"EN","FT","US","M","Data Analyst","37050.00"
2024,"EN","FT","US","M","Data Analyst","117443.75"
2024,"EN","FT","US","M","Data Analyst","73401.75"
2024,"MI","FT","US","M","Data Analyst","88350.00"
2024,"MI","FT","US","M","Data Analyst","59850.00"
2024,"SE","FT","US","M","Data Analyst","109250.00"
2024,"SE","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","130150.00"
2024,"EN","FT","US","M","Data Analyst","57380.00"
2024,"SE","FT","US","M","Data Analyst","106590.00"
2024,"SE","FT","US","M","Data Analyst","83980.00"
2024,"EN","FT","US","M","Data Analyst","133000.00"
2024,"EN","FT","US","M","Data Analyst","109250.00"
2024,"SE","FT","US","M","Data Analyst","114000.00"
2024,"SE","FT","US","M","Data Analyst","95000.00"
2024,"MI","FT","US","M","Data Analyst","155800.00"
2024,"MI","FT","US","M","Data Analyst","95950.00"
2024,"SE","FT","US","M","Data Analyst","196935.00"
2024,"SE","FT","US","M","Data Analyst","126635.00"
2024,"MI","FT","US","M","Data Analyst","147250.00"
2024,"MI","FT","US","M","Data Analyst","133000.00"
2024,"EN","FT","US","M","Data Analyst","66500.00"
2024,"EN","FT","US","M","Data Analyst","57000.00"
2024,"MI","FT","US","M","Data Analyst","74100.00"
2024,"MI","FT","US","M","Data Analyst","49400.00"
2024,"SE","FT","US","M","Data Analyst","166250.00"
2024,"SE","FT","US","M","Data Analyst","123500.00"
2024,"SE","FT","US","M","Data Analyst","183350.00"
2024,"SE","FT","US","M","Data Analyst","80370.00"
2024,"EN","FT","US","M","Data Analyst","127395.00"
2024,"EN","FT","US","M","Data Analyst","56715.00"
2024,"SE","FT","US","M","Data Analyst","154850.00"
2024,"SE","FT","US","M","Data Analyst","128250.00"
2024,"SE","FT","US","M","Data Analyst","165680.00"
2024,"SE","FT","US","M","Data Analyst","110485.00"
2024,"SE","FT","US","M","Data Analyst","254980.00"
2024,"SE","FT","US","M","Data Analyst","170050.00"
2024,"SE","FT","US","M","Data Analyst","196650.00"
2024,"SE","FT","US","M","Data Analyst","145350.00"
2024,"MI","FT","US","M","Data Analyst","66500.00"
2024,"MI","FT","US","M","Data Analyst","48450.00"
2024,"EN","FT","US","M","Data Analyst","92625.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","92625.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"SE","FT","US","M","Data Analyst","171000.00"
2024,"SE","FT","US","M","Data Analyst","133000.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","57000.00"
2024,"EN","FT","US","M","Data Analyst","130150.00"
2024,"EN","FT","US","M","Data Analyst","57380.00"
2024,"MI","FT","US","M","Data Analyst","130150.00"
2024,"MI","FT","US","M","Data Analyst","57285.00"
2024,"EN","FT","US","M","Data Analyst","116850.00"
2024,"EN","FT","US","M","Data Analyst","51300.00"
2024,"SE","FT","US","M","Data Analyst","158044.85"
2024,"SE","FT","US","M","Data Analyst","98778.15"
2024,"MI","FT","US","M","Data Analyst","105145.05"
2024,"MI","FT","US","M","Data Analyst","70096.70"
2024,"SE","FT","US","M","Data Analyst","118750.00"
2024,"SE","FT","US","M","Data Analyst","104500.00"
2024,"MI","FT","US","M","Data Analyst","211890.85"
2024,"MI","FT","US","M","Data Analyst","203740.80"
2024,"EN","FT","US","M","Data Analyst","92625.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"SE","FT","IE","M","Data Analyst","147250.00"
2024,"SE","FT","IE","M","Data Analyst","99750.00"
2024,"SE","FT","GB","M","Data Analyst","147250.00"
2024,"SE","FT","GB","M","Data Analyst","99750.00"
2024,"SE","FT","TR","M","Data Analyst","147250.00"
2024,"SE","FT","TR","M","Data Analyst","99750.00"
2024,"SE","FT","IL","M","Data Analyst","147250.00"
2024,"SE","FT","IL","M","Data Analyst","99750.00"
2024,"SE","FT","IN","M","Data Analyst","147250.00"
2024,"SE","FT","IN","M","Data Analyst","99750.00"
2024,"SE","FT","FI","M","Data Analyst","147250.00"
2024,"SE","FT","FI","M","Data Analyst","99750.00"
2024,"EN","FT","US","M","Data Analyst","104500.00"
2024,"EN","FT","US","M","Data Analyst","104500.00"
2024,"MI","FT","US","M","Data Analyst","104500.00"
2024,"MI","FT","US","M","Data Analyst","74100.00"
2024,"EN","FT","US","M","Data Analyst","104500.00"
2024,"EN","FT","US","M","Data Analyst","80750.00"
2024,"SE","FT","US","L","Data Analyst","175750.00"
2024,"SE","FT","US","L","Data Analyst","101080.00"
2024,"EN","FT","US","M","Data Analyst","198360.00"
2024,"EN","FT","US","M","Data Analyst","93385.00"
2024,"EN","FT","US","M","Data Analyst","130150.00"
2024,"EN","FT","US","M","Data Analyst","57285.00"
2024,"SE","FT","US","M","Data Analyst","104215.00"
2024,"SE","FT","US","M","Data Analyst","92435.00"
2024,"SE","FT","US","M","Data Analyst","114950.00"
2024,"SE","FT","US","M","Data Analyst","97850.00"
2024,"SE","FT","US","M","Data Analyst","151050.00"
2024,"SE","FT","US","M","Data Analyst","87400.00"
2024,"MI","FT","US","M","Data Analyst","167200.00"
2024,"MI","FT","US","M","Data Analyst","117800.00"
2024,"SE","FT","US","M","Data Analyst","89222.10"
2024,"SE","FT","US","M","Data Analyst","49363.90"
2024,"SE","FT","US","M","Data Analyst","89222.10"
2024,"SE","FT","US","M","Data Analyst","49363.90"
2024,"MI","FT","US","M","Data Analyst","56050.00"
2024,"MI","FT","US","M","Data Analyst","56050.00"
2024,"MI","FT","US","M","Data Analyst","76000.00"
2024,"MI","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","98268.00"
2024,"EN","FT","US","M","Data Analyst","66405.00"
2024,"SE","FT","US","M","Data Analyst","160550.00"
2024,"SE","FT","US","M","Data Analyst","147250.00"
2024,"SE","FT","US","M","Data Analyst","154850.00"
2024,"SE","FT","US","M","Data Analyst","73150.00"
2024,"MI","FT","CA","M","Data Analyst","121885.00"
2024,"MI","FT","CA","M","Data Analyst","63175.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"SE","FT","US","M","Data Analyst","332500.00"
2024,"SE","FT","US","M","Data Analyst","247000.00"
2024,"MI","FT","US","M","Data Analyst","115995.00"
2024,"MI","FT","US","M","Data Analyst","67260.00"
2024,"SE","FT","US","M","Data Analyst","104500.00"
2024,"SE","FT","US","M","Data Analyst","85500.00"
2024,"EN","FT","US","M","Data Analyst","74100.00"
2024,"EN","FT","US","M","Data Analyst","66500.00"
2024,"SE","FT","US","M","Data Analyst","56050.00"
2024,"SE","FT","US","M","Data Analyst","56050.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","58900.00"
2024,"SE","FT","US","M","Data Analyst","154042.50"
2024,"SE","FT","US","M","Data Analyst","89632.50"
2024,"EN","FT","US","M","Data Analyst","132715.00"
2024,"EN","FT","US","M","Data Analyst","80370.00"
2024,"MI","FT","US","M","Data Analyst","182685.00"
2024,"MI","FT","US","M","Data Analyst","114190.00"
2024,"SE","FT","US","M","Data Analyst","163400.00"
2024,"SE","FT","US","M","Data Analyst","71820.00"
2024,"MI","FT","US","M","Data Analyst","168055.00"
2024,"MI","FT","US","M","Data Analyst","76855.00"
2024,"EN","FT","US","M","Data Analyst","154678.05"
2024,"EN","FT","US","M","Data Analyst","90987.20"
2024,"EN","FT","US","M","Data Analyst","124450.00"
2024,"EN","FT","US","M","Data Analyst","78850.00"
2024,"MI","FT","US","M","Data Analyst","142500.00"
2024,"MI","FT","US","M","Data Analyst","95000.00"
2024,"SE","FT","US","M","Data Analyst","139650.00"
2024,"SE","FT","US","M","Data Analyst","118750.00"
2024,"SE","FT","US","M","Data Analyst","102917.30"
2024,"SE","FT","US","M","Data Analyst","56926.85"
2024,"MI","FT","US","M","Data Analyst","150100.00"
2024,"MI","FT","US","M","Data Analyst","102600.00"
2024,"SE","FT","US","M","Data Analyst","170335.00"
2024,"SE","FT","US","M","Data Analyst","65768.50"
2024,"MI","FT","US","M","Data Analyst","152000.00"
2024,"MI","FT","US","M","Data Analyst","90250.00"
2024,"EN","FT","US","M","Data Analyst","142500.00"
2024,"EN","FT","US","M","Data Analyst","95000.00"
2024,"MI","FT","US","M","Data Analyst","140501.20"
2024,"MI","FT","US","M","Data Analyst","122175.70"
2024,"EN","FT","US","M","Data Analyst","81149.00"
2024,"EN","FT","US","M","Data Analyst","66500.00"
2024,"EN","FT","US","M","Data Analyst","161500.00"
2024,"EN","FT","US","M","Data Analyst","142500.00"
2024,"EN","FT","GB","M","Data Analyst","65312.50"
2024,"EN","FT","GB","M","Data Analyst","47500.00"
2024,"SE","FT","US","M","Data Analyst","114000.00"
2024,"SE","FT","US","M","Data Analyst","85500.00"
2024,"MI","FT","US","M","Data Analyst","154850.00"
2024,"MI","FT","US","M","Data Analyst","105450.00"
2024,"SE","FT","GB","M","Data Analyst","80614.15"
2024,"SE","FT","GB","M","Data Analyst","69093.50"
2024,"MI","FT","US","M","Data Analyst","86450.00"
2024,"MI","FT","US","M","Data Analyst","73530.00"
2024,"EN","FT","US","M","Data Analyst","99750.00"
2024,"EN","FT","US","M","Data Analyst","70300.00"
2024,"SE","FT","US","M","Data Analyst","90024.85"
2024,"SE","FT","US","M","Data Analyst","64362.50"
2024,"MI","FT","US","M","Data Analyst","91960.00"
2024,"MI","FT","US","M","Data Analyst","57570.00"
2024,"SE","FT","US","M","Data Analyst","147250.00"
2024,"SE","FT","US","M","Data Analyst","114000.00"
2024,"SE","FT","US","M","Data Analyst","133000.00"
2024,"SE","FT","US","M","Data Analyst","85500.00"
2024,"SE","FT","US","M","Data Analyst","182875.00"
2024,"SE","FT","US","M","Data Analyst","116375.00"
2024,"EN","FT","US","M","Data Analyst","93100.00"
2024,"EN","FT","US","M","Data Analyst","53200.00"
2024,"MI","FT","US","M","Data Analyst","91960.00"
2024,"MI","FT","US","M","Data Analyst","57570.00"
2024,"SE","FT","US","M","Data Analyst","141550.00"
2024,"SE","FT","US","M","Data Analyst","125400.00"
2024,"EN","FT","US","M","Data Analyst","90250.00"
2024,"EN","FT","US","M","Data Analyst","80750.00"
2024,"EN","FT","US","M","Data Analyst","142025.00"
2024,"EN","FT","US","M","Data Analyst","120721.25"
2024,"MI","FT","US","M","Data Analyst","137750.00"
2024,"MI","FT","US","M","Data Analyst","71250.00"
2024,"SE","FT","CA","M","Data Analyst","113897.40"
2024,"SE","FT","CA","M","Data Analyst","89064.40"
2024,"SE","FT","US","M","Data Analyst","89222.10"
2024,"SE","FT","US","M","Data Analyst","49363.90"
2024,"MI","FT","US","M","Data Analyst","145249.30"
2024,"MI","FT","US","M","Data Analyst","132045.25"
2024,"EN","FT","US","M","Data Analyst","109250.00"
2024,"EN","FT","US","M","Data Analyst","80750.00"
2024,"SE","FT","RS","M","Data Analyst","51300.00"
2024,"SE","FT","RS","M","Data Analyst","45600.00"
2024,"EN","FT","US","M","Data Analyst","193116.00"
2024,"EN","FT","US","M","Data Analyst","158221.55"
2024,"EN","FT","US","M","Data Analyst","95000.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","112100.00"
2024,"EN","FT","US","M","Data Analyst","63650.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","66500.00"
2024,"MI","FT","US","M","Data Analyst","120175.00"
2024,"MI","FT","US","M","Data Analyst","69920.00"
2024,"EN","FT","US","M","Data Analyst","115900.00"
2024,"EN","FT","US","M","Data Analyst","89300.00"
2024,"SE","FT","US","M","Data Analyst","114000.00"
2024,"SE","FT","US","M","Data Analyst","104500.00"
2024,"SE","FT","US","M","Data Analyst","177650.00"
2024,"SE","FT","US","M","Data Analyst","111150.00"
2024,"SE","FT","NZ","M","Data Analyst","142895.20"
2024,"SE","FT","NZ","M","Data Analyst","114826.50"
2024,"EN","FT","CA","M","Data Analyst","109250.00"
2024,"EN","FT","CA","M","Data Analyst","71250.00"
2024,"SE","FT","US","M","Data Analyst","137750.00"
2024,"SE","FT","US","M","Data Analyst","76000.00"
2024,"SE","FT","US","M","Data Analyst","89222.10"
2024,"SE","FT","US","M","Data Analyst","49363.90"
2024,"MI","FT","US","M","Data Analyst","168055.00"
2024,"MI","FT","US","M","Data Analyst","76855.00"
2024,"SE","FT","US","M","Data Analyst","91770.00"
2024,"SE","FT","US","M","Data Analyst","52440.00"
2024,"EN","FT","US","M","Data Analyst","111815.00"
2024,"EN","FT","US","M","Data Analyst","78280.00"
2024,"MI","FT","US","M","Data Analyst","83248.50"
2024,"MI","FT","US","M","Data Analyst","58292.00"
2024,"MI","FT","US","M","Data Analyst","95000.00"
2024,"MI","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","71345.00"
2024,"EN","FT","US","M","Data Analyst","71345.00"
2024,"EN","FT","CA","M","Data Analyst","94050.00"
2024,"EN","FT","CA","M","Data Analyst","76000.00"
2024,"MI","FT","US","M","Data Analyst","168055.00"
2024,"MI","FT","US","M","Data Analyst","76855.00"
2024,"EN","FT","US","M","Data Analyst","220400.00"
2024,"EN","FT","US","M","Data Analyst","172900.00"
2024,"SE","FT","US","M","Data Analyst","118560.00"
2024,"SE","FT","US","M","Data Analyst","64125.00"
2024,"MI","FT","US","M","Data Analyst","85500.00"
2024,"MI","FT","US","M","Data Analyst","66500.00"
2024,"EN","FT","US","M","Data Analyst","69350.00"
2024,"EN","FT","US","M","Data Analyst","54150.00"
2024,"MI","FT","US","M","Data Analyst","118750.00"
2024,"MI","FT","US","M","Data Analyst","95000.00"
2024,"MI","FT","US","M","Data Analyst","130150.00"
2024,"MI","FT","US","M","Data Analyst","57285.00"
2024,"EN","FT","US","M","Data Analyst","81149.00"
2024,"EN","FT","US","M","Data Analyst","47500.00"
2024,"EN","FT","US","M","Data Analyst","95950.00"
2024,"EN","FT","US","M","Data Analyst","73150.00"
2024,"EN","FT","US","M","Data Analyst","89300.00"
2024,"EN","FT","US","M","Data Analyst","47500.00"
2024,"SE","FT","US","M","Data Analyst","142500.00"
2024,"SE","FT","US","M","Data Analyst","114000.00"
2024,"MI","FT","US","M","Data Analyst","85500.00"
2024,"MI","FT","US","M","Data Analyst","66500.00"
2024,"MI","FT","US","M","Data Analyst","180500.00"
2024,"MI","FT","US","M","Data Analyst","137750.00"
2024,"MI","FT","US","M","Data Analyst","131575.00"
2024,"MI","FT","US","M","Data Analyst","65835.00"
2024,"SE","FT","US","M","Data Analyst","178044.25"
2024,"SE","FT","US","M","Data Analyst","108376.00"
2024,"SE","FT","US","M","Data Analyst","161500.00"
2024,"SE","FT","US","M","Data Analyst","123500.00"
2024,"SE","FT","CA","M","Data Analyst","204060.00"
2024,"SE","FT","CA","M","Data Analyst","112860.00"
2024,"EN","FT","US","M","Data Analyst","132050.00"
2024,"EN","FT","US","M","Data Analyst","89775.00"
2024,"SE","FT","US","M","Data Analyst","196935.00"
2024,"SE","FT","US","M","Data Analyst","126635.00"
2024,"SE","FT","US","M","Data Analyst","196935.00"
2024,"SE","FT","US","M","Data Analyst","157605.00"
2024,"SE","FT","US","M","Data Analyst","148337.75"
2024,"SE","FT","US","M","Data Analyst","107882.00"
2024,"SE","FT","CA","M","Data Analyst","172529.50"
2024,"SE","FT","CA","M","Data Analyst","106590.00"
2024,"SE","FT","US","M","Data Analyst","102917.30"
2024,"SE","FT","US","M","Data Analyst","56926.85"
2024,"SE","FT","US","M","Data Analyst","103550.00"
2024,"SE","FT","US","M","Data Analyst","59185.00"
2024,"EN","FT","CA","M","Data Analyst","135850.00"
2024,"EN","FT","CA","M","Data Analyst","78755.00"
2024,"SE","FT","US","M","Data Analyst","53466.00"
2024,"SE","FT","US","M","Data Analyst","39729.00"
2024,"MI","FT","US","M","Data Analyst","152000.00"
2024,"MI","FT","US","M","Data Analyst","95000.00"
2024,"SE","FT","US","M","Data Analyst","111841.60"
2024,"SE","FT","US","M","Data Analyst","69950.40"
2024,"EN","FT","GB","M","Data Analyst","55812.50"
2024,"EN","FT","GB","M","Data Analyst","47500.00"
2024,"SE","FT","US","M","Data Analyst","125875.00"
2024,"SE","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","CA","M","Data Analyst","111387.50"
2024,"EN","FT","CA","M","Data Analyst","66832.50"
2024,"EN","FT","US","M","Data Analyst","100795.00"
2024,"EN","FT","US","M","Data Analyst","70585.00"
2024,"SE","FT","US","M","Data Analyst","91770.00"
2024,"SE","FT","US","M","Data Analyst","52440.00"
2024,"SE","FT","US","M","Data Analyst","163400.00"
2024,"SE","FT","US","M","Data Analyst","71820.00"
2024,"EN","FT","CA","M","Data Analyst","75452.80"
2024,"EN","FT","CA","M","Data Analyst","60362.05"
2024,"SE","FT","US","M","Data Analyst","161500.00"
2024,"SE","FT","US","M","Data Analyst","139650.00"
2024,"MI","FT","US","L","Data Analyst","102030.00"
2024,"MI","FT","US","L","Data Analyst","45125.00"
2024,"EN","FT","FR","M","Data Analyst","71882.70"
2024,"EN","FT","FR","M","Data Analyst","43225.00"
2024,"SE","FT","US","M","Data Analyst","195510.00"
2024,"SE","FT","US","M","Data Analyst","129675.00"
2024,"MI","FT","US","M","Data Analyst","135185.00"
2024,"MI","FT","US","M","Data Analyst","90155.00"
2024,"SE","FT","US","M","Data Analyst","178077.50"
2024,"SE","FT","US","M","Data Analyst","99322.50"
2024,"SE","FT","US","M","Data Analyst","160550.00"
2024,"SE","FT","US","M","Data Analyst","99750.00"
2024,"EN","FT","US","M","Data Analyst","193116.00"
2024,"EN","FT","US","M","Data Analyst","159503.10"
2024,"EN","FT","US","M","Data Analyst","56335.00"
2024,"EN","FT","US","M","Data Analyst","39425.00"
2024,"MI","FT","US","M","Data Analyst","76000.00"
2024,"MI","FT","US","M","Data Analyst","66500.00"
2024,"EN","FT","US","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","71250.00"
2024,"MI","FT","US","M","Data Analyst","90250.00"
2024,"MI","FT","US","M","Data Analyst","55024.00"
2024,"SE","FT","CA","M","Data Analyst","95000.00"
2024,"SE","FT","CA","M","Data Analyst","76000.00"
2024,"EN","FT","US","M","Data Analyst","80750.00"
2024,"EN","FT","US","M","Data Analyst","71250.00"
2024,"MI","FT","US","M","Data Analyst","120650.00"
2024,"MI","FT","US","M","Data Analyst","116168.85"
